Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,TradingSymbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
BCD,bcs_fo,JPYINR,2114247,OPTCUR,PE,59.25,JPYINR202371459.25PE,JPYINR202371459.25PE,JPYINR 14JUL23 59.25 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114512,OPTCUR,CE,59.5,JPYINR202371459.5CE,JPYINR202371459.5CE,JPYINR 14JUL23 59.5 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114502,OPTCUR,PE,59.5,JPYINR202371459.5PE,JPYINR202371459.5PE,JPYINR 14JUL23 59.5 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114237,OPTCUR,CE,59.75,JPYINR202371459.75CE,JPYINR202371459.75CE,JPYINR 14JUL23 59.75 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114230,OPTCUR,PE,59.75,JPYINR202371459.75PE,JPYINR202371459.75PE,JPYINR 14JUL23 59.75 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114319,OPTCUR,CE,60,JPYINR202371460.0CE,JPYINR202371460.0CE,JPYINR 14JUL23 60.0 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114305,OPTCUR,PE,60,JPYINR202371460.0PE,JPYINR202371460.0PE,JPYINR 14JUL23 60.0 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114731,OPTCUR,CE,60.25,JPYINR202371460.25CE,JPYINR202371460.25CE,JPYINR 14JUL23 60.25 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114717,OPTCUR,PE,60.25,JPYINR202371460.25PE,JPYINR202371460.25PE,JPYINR 14JUL23 60.25 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114369,OPTCUR,CE,60.5,JPYINR202371460.5CE,JPYINR202371460.5CE,JPYINR 14JUL23 60.5 CE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114355,OPTCUR,PE,60.5,JPYINR202371460.5PE,JPYINR202371460.5PE,JPYINR 14JUL23 60.5 PE,2023-07-14,1,0.0025
BCD,bcs_fo,JPYINR,2114985,OPTCUR,CE,56.5,JPYINR202372156.5CE,JPYINR202372156.5CE,JPYINR 21JUL23 56.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115561,OPTCUR,PE,56.5,JPYINR202372156.5PE,JPYINR202372156.5PE,JPYINR 21JUL23 56.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115330,OPTCUR,CE,56.25,JPYINR202372156.25CE,JPYINR202372156.25CE,JPYINR 21JUL23 56.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115322,OPTCUR,PE,56.25,JPYINR202372156.25PE,JPYINR202372156.25PE,JPYINR 21JUL23 56.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115535,OPTCUR,CE,56,JPYINR202372156.0CE,JPYINR202372156.0CE,JPYINR 21JUL23 56.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115529,OPTCUR,PE,56,JPYINR202372156.0PE,JPYINR202372156.0PE,JPYINR 21JUL23 56.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115030,OPTCUR,CE,55.75,JPYINR202372155.75CE,JPYINR202372155.75CE,JPYINR 21JUL23 55.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115023,OPTCUR,PE,55.75,JPYINR202372155.75PE,JPYINR202372155.75PE,JPYINR 21JUL23 55.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115274,OPTCUR,CE,55.5,JPYINR202372155.5CE,JPYINR202372155.5CE,JPYINR 21JUL23 55.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115267,OPTCUR,PE,55.5,JPYINR202372155.5PE,JPYINR202372155.5PE,JPYINR 21JUL23 55.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115057,OPTCUR,CE,55.25,JPYINR202372155.25CE,JPYINR202372155.25CE,JPYINR 21JUL23 55.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115048,OPTCUR,PE,55.25,JPYINR202372155.25PE,JPYINR202372155.25PE,JPYINR 21JUL23 55.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115239,OPTCUR,CE,55,JPYINR202372155.0CE,JPYINR202372155.0CE,JPYINR 21JUL23 55.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115231,OPTCUR,PE,55,JPYINR202372155.0PE,JPYINR202372155.0PE,JPYINR 21JUL23 55.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115328,OPTCUR,CE,54.75,JPYINR202372154.75CE,JPYINR202372154.75CE,JPYINR 21JUL23 54.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115321,OPTCUR,PE,54.75,JPYINR202372154.75PE,JPYINR202372154.75PE,JPYINR 21JUL23 54.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115533,OPTCUR,CE,54.5,JPYINR202372154.5CE,JPYINR202372154.5CE,JPYINR 21JUL23 54.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115528,OPTCUR,PE,54.5,JPYINR202372154.5PE,JPYINR202372154.5PE,JPYINR 21JUL23 54.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115366,OPTCUR,CE,54.25,JPYINR202372154.25CE,JPYINR202372154.25CE,JPYINR 21JUL23 54.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115354,OPTCUR,PE,54.25,JPYINR202372154.25PE,JPYINR202372154.25PE,JPYINR 21JUL23 54.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2116916,OPTCUR,CE,54,JPYINR202372154.0CE,JPYINR202372154.0CE,JPYINR 21JUL23 54.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2116907,OPTCUR,PE,54,JPYINR202372154.0PE,JPYINR202372154.0PE,JPYINR 21JUL23 54.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2116989,OPTCUR,CE,53.75,JPYINR202372153.75CE,JPYINR202372153.75CE,JPYINR 21JUL23 53.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2116988,OPTCUR,PE,53.75,JPYINR202372153.75PE,JPYINR202372153.75PE,JPYINR 21JUL23 53.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2117396,OPTCUR,CE,53.5,JPYINR202372153.5CE,JPYINR202372153.5CE,JPYINR 21JUL23 53.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2117382,OPTCUR,PE,53.5,JPYINR202372153.5PE,JPYINR202372153.5PE,JPYINR 21JUL23 53.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2117210,OPTCUR,CE,53.25,JPYINR202372153.25CE,JPYINR202372153.25CE,JPYINR 21JUL23 53.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2117199,OPTCUR,PE,53.25,JPYINR202372153.25PE,JPYINR202372153.25PE,JPYINR 21JUL23 53.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2118851,OPTCUR,CE,53,JPYINR202372153.0CE,JPYINR202372153.0CE,JPYINR 21JUL23 53.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2118840,OPTCUR,PE,53,JPYINR202372153.0PE,JPYINR202372153.0PE,JPYINR 21JUL23 53.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115302,OPTCUR,CE,56.75,JPYINR202372156.75CE,JPYINR202372156.75CE,JPYINR 21JUL23 56.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115293,OPTCUR,PE,56.75,JPYINR202372156.75PE,JPYINR202372156.75PE,JPYINR 21JUL23 56.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115215,OPTCUR,CE,57,JPYINR202372157.0CE,JPYINR202372157.0CE,JPYINR 21JUL23 57.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115208,OPTCUR,PE,57,JPYINR202372157.0PE,JPYINR202372157.0PE,JPYINR 21JUL23 57.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115032,OPTCUR,CE,57.25,JPYINR202372157.25CE,JPYINR202372157.25CE,JPYINR 21JUL23 57.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115024,OPTCUR,PE,57.25,JPYINR202372157.25PE,JPYINR202372157.25PE,JPYINR 21JUL23 57.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115256,OPTCUR,CE,57.5,JPYINR202372157.5CE,JPYINR202372157.5CE,JPYINR 21JUL23 57.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115248,OPTCUR,PE,57.5,JPYINR202372157.5PE,JPYINR202372157.5PE,JPYINR 21JUL23 57.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115009,OPTCUR,CE,57.75,JPYINR202372157.75CE,JPYINR202372157.75CE,JPYINR 21JUL23 57.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115000,OPTCUR,PE,57.75,JPYINR202372157.75PE,JPYINR202372157.75PE,JPYINR 21JUL23 57.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2114986,OPTCUR,CE,58,JPYINR202372158.0CE,JPYINR202372158.0CE,JPYINR 21JUL23 58.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115562,OPTCUR,PE,58,JPYINR202372158.0PE,JPYINR202372158.0PE,JPYINR 21JUL23 58.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115304,OPTCUR,CE,58.25,JPYINR202372158.25CE,JPYINR202372158.25CE,JPYINR 21JUL23 58.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115294,OPTCUR,PE,58.25,JPYINR202372158.25PE,JPYINR202372158.25PE,JPYINR 21JUL23 58.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115551,OPTCUR,CE,58.5,JPYINR202372158.5CE,JPYINR202372158.5CE,JPYINR 21JUL23 58.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115542,OPTCUR,PE,58.5,JPYINR202372158.5PE,JPYINR202372158.5PE,JPYINR 21JUL23 58.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115277,OPTCUR,CE,58.75,JPYINR202372158.75CE,JPYINR202372158.75CE,JPYINR 21JUL23 58.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115272,OPTCUR,PE,58.75,JPYINR202372158.75PE,JPYINR202372158.75PE,JPYINR 21JUL23 58.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115258,OPTCUR,CE,59,JPYINR202372159.0CE,JPYINR202372159.0CE,JPYINR 21JUL23 59.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115250,OPTCUR,PE,59,JPYINR202372159.0PE,JPYINR202372159.0PE,JPYINR 21JUL23 59.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115011,OPTCUR,CE,59.25,JPYINR202372159.25CE,JPYINR202372159.25CE,JPYINR 21JUL23 59.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115001,OPTCUR,PE,59.25,JPYINR202372159.25PE,JPYINR202372159.25PE,JPYINR 21JUL23 59.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115234,OPTCUR,CE,59.5,JPYINR202372159.5CE,JPYINR202372159.5CE,JPYINR 21JUL23 59.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115225,OPTCUR,PE,59.5,JPYINR202372159.5PE,JPYINR202372159.5PE,JPYINR 21JUL23 59.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115053,OPTCUR,CE,59.75,JPYINR202372159.75CE,JPYINR202372159.75CE,JPYINR 21JUL23 59.75 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115039,OPTCUR,PE,59.75,JPYINR202372159.75PE,JPYINR202372159.75PE,JPYINR 21JUL23 59.75 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115140,OPTCUR,CE,60,JPYINR202372160.0CE,JPYINR202372160.0CE,JPYINR 21JUL23 60.0 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115132,OPTCUR,PE,60,JPYINR202372160.0PE,JPYINR202372160.0PE,JPYINR 21JUL23 60.0 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115486,OPTCUR,CE,60.25,JPYINR202372160.25CE,JPYINR202372160.25CE,JPYINR 21JUL23 60.25 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115477,OPTCUR,PE,60.25,JPYINR202372160.25PE,JPYINR202372160.25PE,JPYINR 21JUL23 60.25 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115117,OPTCUR,CE,60.5,JPYINR202372160.5CE,JPYINR202372160.5CE,JPYINR 21JUL23 60.5 CE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2115107,OPTCUR,PE,60.5,JPYINR202372160.5PE,JPYINR202372160.5PE,JPYINR 21JUL23 60.5 PE,2023-07-21,1,0.0025
BCD,bcs_fo,JPYINR,2116143,OPTCUR,CE,56.5,JPYINR202372856.5CE,JPYINR202372856.5CE,JPYINR 28JUL23 56.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116139,OPTCUR,PE,56.5,JPYINR202372856.5PE,JPYINR202372856.5PE,JPYINR 28JUL23 56.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116028,OPTCUR,CE,56.25,JPYINR202372856.25CE,JPYINR202372856.25CE,JPYINR 28JUL23 56.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116020,OPTCUR,PE,56.25,JPYINR202372856.25PE,JPYINR202372856.25PE,JPYINR 28JUL23 56.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116154,OPTCUR,CE,56,JPYINR202372856.0CE,JPYINR202372856.0CE,JPYINR 28JUL23 56.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116152,OPTCUR,PE,56,JPYINR202372856.0PE,JPYINR202372856.0PE,JPYINR 28JUL23 56.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116218,OPTCUR,CE,55.75,JPYINR202372855.75CE,JPYINR202372855.75CE,JPYINR 28JUL23 55.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116209,OPTCUR,PE,55.75,JPYINR202372855.75PE,JPYINR202372855.75PE,JPYINR 28JUL23 55.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115955,OPTCUR,CE,55.5,JPYINR202372855.5CE,JPYINR202372855.5CE,JPYINR 28JUL23 55.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115952,OPTCUR,PE,55.5,JPYINR202372855.5PE,JPYINR202372855.5PE,JPYINR 28JUL23 55.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116244,OPTCUR,CE,55.25,JPYINR202372855.25CE,JPYINR202372855.25CE,JPYINR 28JUL23 55.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116233,OPTCUR,PE,55.25,JPYINR202372855.25PE,JPYINR202372855.25PE,JPYINR 28JUL23 55.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116324,OPTCUR,CE,55,JPYINR202372855.0CE,JPYINR202372855.0CE,JPYINR 28JUL23 55.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116322,OPTCUR,PE,55,JPYINR202372855.0PE,JPYINR202372855.0PE,JPYINR 28JUL23 55.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116377,OPTCUR,CE,54.75,JPYINR202372854.75CE,JPYINR202372854.75CE,JPYINR 28JUL23 54.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116376,OPTCUR,PE,54.75,JPYINR202372854.75PE,JPYINR202372854.75PE,JPYINR 28JUL23 54.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116379,OPTCUR,CE,54.5,JPYINR202372854.5CE,JPYINR202372854.5CE,JPYINR 28JUL23 54.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116378,OPTCUR,PE,54.5,JPYINR202372854.5PE,JPYINR202372854.5PE,JPYINR 28JUL23 54.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116467,OPTCUR,CE,54.25,JPYINR202372854.25CE,JPYINR202372854.25CE,JPYINR 28JUL23 54.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116466,OPTCUR,PE,54.25,JPYINR202372854.25PE,JPYINR202372854.25PE,JPYINR 28JUL23 54.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116803,OPTCUR,CE,54,JPYINR202372854.0CE,JPYINR202372854.0CE,JPYINR 28JUL23 54.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116793,OPTCUR,PE,54,JPYINR202372854.0PE,JPYINR202372854.0PE,JPYINR 28JUL23 54.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2117021,OPTCUR,CE,53.75,JPYINR202372853.75CE,JPYINR202372853.75CE,JPYINR 28JUL23 53.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2117020,OPTCUR,PE,53.75,JPYINR202372853.75PE,JPYINR202372853.75PE,JPYINR 28JUL23 53.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2117255,OPTCUR,CE,53.5,JPYINR202372853.5CE,JPYINR202372853.5CE,JPYINR 28JUL23 53.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2117241,OPTCUR,PE,53.5,JPYINR202372853.5PE,JPYINR202372853.5PE,JPYINR 28JUL23 53.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2117653,OPTCUR,CE,53.25,JPYINR202372853.25CE,JPYINR202372853.25CE,JPYINR 28JUL23 53.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2117643,OPTCUR,PE,53.25,JPYINR202372853.25PE,JPYINR202372853.25PE,JPYINR 28JUL23 53.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2117979,OPTCUR,CE,53,JPYINR202372853.0CE,JPYINR202372853.0CE,JPYINR 28JUL23 53.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2117971,OPTCUR,PE,53,JPYINR202372853.0PE,JPYINR202372853.0PE,JPYINR 28JUL23 53.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116011,OPTCUR,CE,56.75,JPYINR202372856.75CE,JPYINR202372856.75CE,JPYINR 28JUL23 56.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116001,OPTCUR,PE,56.75,JPYINR202372856.75PE,JPYINR202372856.75PE,JPYINR 28JUL23 56.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115956,OPTCUR,CE,57,JPYINR202372857.0CE,JPYINR202372857.0CE,JPYINR 28JUL23 57.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115953,OPTCUR,PE,57,JPYINR202372857.0PE,JPYINR202372857.0PE,JPYINR 28JUL23 57.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116220,OPTCUR,CE,57.25,JPYINR202372857.25CE,JPYINR202372857.25CE,JPYINR 28JUL23 57.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116211,OPTCUR,PE,57.25,JPYINR202372857.25PE,JPYINR202372857.25PE,JPYINR 28JUL23 57.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115942,OPTCUR,CE,57.5,JPYINR202372857.5CE,JPYINR202372857.5CE,JPYINR 28JUL23 57.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115937,OPTCUR,PE,57.5,JPYINR202372857.5PE,JPYINR202372857.5PE,JPYINR 28JUL23 57.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116202,OPTCUR,CE,57.75,JPYINR202372857.75CE,JPYINR202372857.75CE,JPYINR 28JUL23 57.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116192,OPTCUR,PE,57.75,JPYINR202372857.75PE,JPYINR202372857.75PE,JPYINR 28JUL23 57.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116145,OPTCUR,CE,58,JPYINR202372858.0CE,JPYINR202372858.0CE,JPYINR 28JUL23 58.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116140,OPTCUR,PE,58,JPYINR202372858.0PE,JPYINR202372858.0PE,JPYINR 28JUL23 58.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116013,OPTCUR,CE,58.25,JPYINR202372858.25CE,JPYINR202372858.25CE,JPYINR 28JUL23 58.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116003,OPTCUR,PE,58.25,JPYINR202372858.25PE,JPYINR202372858.25PE,JPYINR 28JUL23 58.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116129,OPTCUR,CE,58.5,JPYINR202372858.5CE,JPYINR202372858.5CE,JPYINR 28JUL23 58.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116124,OPTCUR,PE,58.5,JPYINR202372858.5PE,JPYINR202372858.5PE,JPYINR 28JUL23 58.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115991,OPTCUR,CE,58.75,JPYINR202372858.75CE,JPYINR202372858.75CE,JPYINR 28JUL23 58.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115981,OPTCUR,PE,58.75,JPYINR202372858.75PE,JPYINR202372858.75PE,JPYINR 28JUL23 58.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115944,OPTCUR,CE,59,JPYINR202372859.0CE,JPYINR202372859.0CE,JPYINR 28JUL23 59.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115938,OPTCUR,PE,59,JPYINR202372859.0PE,JPYINR202372859.0PE,JPYINR 28JUL23 59.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116204,OPTCUR,CE,59.25,JPYINR202372859.25CE,JPYINR202372859.25CE,JPYINR 28JUL23 59.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116194,OPTCUR,PE,59.25,JPYINR202372859.25PE,JPYINR202372859.25PE,JPYINR 28JUL23 59.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115925,OPTCUR,CE,59.5,JPYINR202372859.5CE,JPYINR202372859.5CE,JPYINR 28JUL23 59.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2115918,OPTCUR,PE,59.5,JPYINR202372859.5PE,JPYINR202372859.5PE,JPYINR 28JUL23 59.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116183,OPTCUR,CE,59.75,JPYINR202372859.75CE,JPYINR202372859.75CE,JPYINR 28JUL23 59.75 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116176,OPTCUR,PE,59.75,JPYINR202372859.75PE,JPYINR202372859.75PE,JPYINR 28JUL23 59.75 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116256,OPTCUR,CE,60,JPYINR202372860.0CE,JPYINR202372860.0CE,JPYINR 28JUL23 60.0 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116251,OPTCUR,PE,60,JPYINR202372860.0PE,JPYINR202372860.0PE,JPYINR 28JUL23 60.0 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116128,OPTCUR,CE,60.25,JPYINR202372860.25CE,JPYINR202372860.25CE,JPYINR 28JUL23 60.25 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116122,OPTCUR,PE,60.25,JPYINR202372860.25PE,JPYINR202372860.25PE,JPYINR 28JUL23 60.25 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116234,OPTCUR,CE,60.5,JPYINR202372860.5CE,JPYINR202372860.5CE,JPYINR 28JUL23 60.5 CE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116226,OPTCUR,PE,60.5,JPYINR202372860.5PE,JPYINR202372860.5PE,JPYINR 28JUL23 60.5 PE,2023-07-28,1,0.0025
BCD,bcs_fo,JPYINR,2116917,OPTCUR,CE,56.5,JPYINR202380456.5CE,JPYINR202380456.5CE,JPYINR 04AUG23 56.5 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116912,OPTCUR,PE,56.5,JPYINR202380456.5PE,JPYINR202380456.5PE,JPYINR 04AUG23 56.5 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116778,OPTCUR,CE,56.25,JPYINR202380456.25CE,JPYINR202380456.25CE,JPYINR 04AUG23 56.25 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116767,OPTCUR,PE,56.25,JPYINR202380456.25PE,JPYINR202380456.25PE,JPYINR 04AUG23 56.25 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116508,OPTCUR,CE,56,JPYINR202380456.0CE,JPYINR202380456.0CE,JPYINR 04AUG23 56.0 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116505,OPTCUR,PE,56,JPYINR202380456.0PE,JPYINR202380456.0PE,JPYINR 04AUG23 56.0 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116562,OPTCUR,CE,55.75,JPYINR202380455.75CE,JPYINR202380455.75CE,JPYINR 04AUG23 55.75 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116551,OPTCUR,PE,55.75,JPYINR202380455.75PE,JPYINR202380455.75PE,JPYINR 04AUG23 55.75 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116711,OPTCUR,CE,55.5,JPYINR202380455.5CE,JPYINR202380455.5CE,JPYINR 04AUG23 55.5 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116706,OPTCUR,PE,55.5,JPYINR202380455.5PE,JPYINR202380455.5PE,JPYINR 04AUG23 55.5 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116585,OPTCUR,CE,55.25,JPYINR202380455.25CE,JPYINR202380455.25CE,JPYINR 04AUG23 55.25 CE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116575,OPTCUR,PE,55.25,JPYINR202380455.25PE,JPYINR202380455.25PE,JPYINR 04AUG23 55.25 PE,2023-08-04,1,0.0025
BCD,bcs_fo,JPYINR,2116724,OPTCUR,CE,55,JPYINR202380455.0CE,JPYINR202380455.0CE,JPYINR 04AUG23 55.0 CE,2023-08-04,1,0.0025
