id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
1110,CDS,cde_fo,EURUSD,2225,OPTCUR,CE,1.215,EURUSD27MARCH241.215CE,EURUSD24MAR1.215CE,EURUSD 27MAR24 1.215 CE,27-03-2024,1,0.0001,1,215,1.215
1111,CDS,cde_fo,EURUSD,2226,OPTCUR,PE,1.215,EURUSD27MARCH241.215PE,EURUSD24MAR1.215PE,EURUSD 27MAR24 1.215 PE,27-03-2024,1,0.0001,1,215,1.215
1112,CDS,cde_fo,GBPINR,2227,OPTCUR,PE,105,GBPINR15SEPTEMBER23105PE,GBPINR23915105PE,GBPINR 15SEP23 105 PE,15-09-2023,1,0.0025,105,,105
1113,CDS,cde_fo,GBPINR,2228,OPTCUR,CE,105.25,GBPINR15SEPTEMBER23105.25CE,GBPINR23915105.25CE,GBPINR 15SEP23 105.25 CE,15-09-2023,1,0.0025,105,25,105.25
1114,CDS,cde_fo,GBPINR,2229,OPTCUR,PE,105.25,GBPINR15SEPTEMBER23105.25PE,GBPINR23915105.25PE,GBPINR 15SEP23 105.25 PE,15-09-2023,1,0.0025,105,25,105.25
1115,CDS,cde_fo,GBPINR,2230,OPTCUR,CE,105.5,GBPINR15SEPTEMBER23105.5CE,GBPINR23915105.5CE,GBPINR 15SEP23 105.5 CE,15-09-2023,1,0.0025,105,5,105.5
1116,CDS,cde_fo,EURINR,2231,OPTCUR,CE,85,EURINR07JULY2385CE,EURINR2370785CE,EURINR 07JUL23 85 CE,07-07-2023,1,0.0025,85,,85
1117,CDS,cde_fo,GBPINR,2232,OPTCUR,PE,105.5,GBPINR15SEPTEMBER23105.5PE,GBPINR23915105.5PE,GBPINR 15SEP23 105.5 PE,15-09-2023,1,0.0025,105,5,105.5
1118,CDS,cde_fo,USDJPY,2233,OPTCUR,CE,153.5,USDJPY27MARCH24153.5CE,USDJPY24MAR153.5CE,USDJPY 27MAR24 153.5 CE,27-03-2024,1,0.01,153,5,153.5
1119,CDS,cde_fo,GBPINR,2235,OPTCUR,CE,105.75,GBPINR15SEPTEMBER23105.75CE,GBPINR23915105.75CE,GBPINR 15SEP23 105.75 CE,15-09-2023,1,0.0025,105,75,105.75
1120,CDS,cde_fo,GBPINR,2236,OPTCUR,PE,105.75,GBPINR15SEPTEMBER23105.75PE,GBPINR23915105.75PE,GBPINR 15SEP23 105.75 PE,15-09-2023,1,0.0025,105,75,105.75
1121,CDS,cde_fo,GBPINR,2237,OPTCUR,CE,106,GBPINR15SEPTEMBER23106CE,GBPINR23915106CE,GBPINR 15SEP23 106 CE,15-09-2023,1,0.0025,106,,106
1122,CDS,cde_fo,EURUSD,2239,OPTCUR,PE,1.04,EURUSD27MARCH241.04PE,EURUSD24MAR1.04PE,EURUSD 27MAR24 1.04 PE,27-03-2024,1,0.0001,1,4,1.4
1123,CDS,cde_fo,EURUSD,2240,OPTCUR,CE,1.045,EURUSD27MARCH241.045CE,EURUSD24MAR1.045CE,EURUSD 27MAR24 1.045 CE,27-03-2024,1,0.0001,1,45,1.45
1124,CDS,cde_fo,GBPINR,2241,OPTCUR,PE,106,GBPINR15SEPTEMBER23106PE,GBPINR23915106PE,GBPINR 15SEP23 106 PE,15-09-2023,1,0.0025,106,,106
1125,CDS,cde_fo,GBPINR,2242,OPTCUR,PE,99.25,GBPINR14JULY2399.25PE,GBPINR2371499.25PE,GBPINR 14JUL23 99.25 PE,14-07-2023,1,0.0025,99,25,99.25
1126,CDS,cde_fo,GBPINR,2243,OPTCUR,CE,99.5,GBPINR14JULY2399.5CE,GBPINR2371499.5CE,GBPINR 14JUL23 99.5 CE,14-07-2023,1,0.0025,99,5,99.5
1127,CDS,cde_fo,GBPINR,2244,OPTCUR,PE,99.5,GBPINR14JULY2399.5PE,GBPINR2371499.5PE,GBPINR 14JUL23 99.5 PE,14-07-2023,1,0.0025,99,5,99.5
1128,CDS,cde_fo,EURINR,2245,OPTCUR,PE,85,EURINR07JULY2385PE,EURINR2370785PE,EURINR 07JUL23 85 PE,07-07-2023,1,0.0025,85,,85
1129,CDS,cde_fo,GBPINR,2246,OPTCUR,CE,99.75,GBPINR14JULY2399.75CE,GBPINR2371499.75CE,GBPINR 14JUL23 99.75 CE,14-07-2023,1,0.0025,99,75,99.75
1130,CDS,cde_fo,EURINR,2247,OPTCUR,CE,85.25,EURINR07JULY2385.25CE,EURINR2370785.25CE,EURINR 07JUL23 85.25 CE,07-07-2023,1,0.0025,85,25,85.25
1131,CDS,cde_fo,USDJPY,2248,OPTCUR,PE,153.5,USDJPY27MARCH24153.5PE,USDJPY24MAR153.5PE,USDJPY 27MAR24 153.5 PE,27-03-2024,1,0.01,153,5,153.5
1132,CDS,cde_fo,USDJPY,2250,OPTCUR,CE,154,USDJPY27MARCH24154CE,USDJPY24MAR154CE,USDJPY 27MAR24 154 CE,27-03-2024,1,0.01,154,,154
1133,CDS,cde_fo,USDJPY,2251,OPTCUR,PE,154,USDJPY27MARCH24154PE,USDJPY24MAR154PE,USDJPY 27MAR24 154 PE,27-03-2024,1,0.01,154,,154
1134,CDS,cde_fo,EURUSD,2252,OPTCUR,PE,1.045,EURUSD27MARCH241.045PE,EURUSD24MAR1.045PE,EURUSD 27MAR24 1.045 PE,27-03-2024,1,0.0001,1,45,1.45
1135,CDS,cde_fo,GBPINR,2253,OPTCUR,PE,99.75,GBPINR14JULY2399.75PE,GBPINR2371499.75PE,GBPINR 14JUL23 99.75 PE,14-07-2023,1,0.0025,99,75,99.75
1136,CDS,cde_fo,GBPINR,2254,OPTCUR,CE,100,GBPINR14JULY23100CE,GBPINR23714100CE,GBPINR 14JUL23 100 CE,14-07-2023,1,0.0025,100,,100
1137,CDS,cde_fo,GBPINR,2255,OPTCUR,PE,100,GBPINR14JULY23100PE,GBPINR23714100PE,GBPINR 14JUL23 100 PE,14-07-2023,1,0.0025,100,,100
1138,CDS,cde_fo,GBPINR,2256,OPTCUR,CE,100.25,GBPINR14JULY23100.25CE,GBPINR23714100.25CE,GBPINR 14JUL23 100.25 CE,14-07-2023,1,0.0025,100,25,100.25
1139,CDS,cde_fo,EURINR,2257,OPTCUR,PE,95.25,EURINR26SEPTEMBER2395.25PE,EURINR23SEP95.25PE,EURINR 26SEP23 95.25 PE,26-09-2023,1,0.0025,95,25,95.25
1140,CDS,cde_fo,EURINR,2258,OPTCUR,CE,95,EURINR27DECEMBER2395CE,EURINR23DEC95CE,EURINR 27DEC23 95 CE,27-12-2023,1,0.0025,95,,95
1141,CDS,cde_fo,EURUSD,2259,OPTCUR,CE,1.05,EURUSD27MARCH241.05CE,EURUSD24MAR1.05CE,EURUSD 27MAR24 1.05 CE,27-03-2024,1,0.0001,1,5,1.5
1142,CDS,cde_fo,GBPINR,2260,OPTCUR,PE,100.25,GBPINR14JULY23100.25PE,GBPINR23714100.25PE,GBPINR 14JUL23 100.25 PE,14-07-2023,1,0.0025,100,25,100.25
1143,CDS,cde_fo,GBPINR,2265,OPTCUR,CE,100.5,GBPINR14JULY23100.5CE,GBPINR23714100.5CE,GBPINR 14JUL23 100.5 CE,14-07-2023,1,0.0025,100,5,100.5
1144,CDS,cde_fo,EURINR,2266,OPTCUR,PE,85.25,EURINR07JULY2385.25PE,EURINR2370785.25PE,EURINR 07JUL23 85.25 PE,07-07-2023,1,0.0025,85,25,85.25
1145,CDS,cde_fo,GBPINR,2267,OPTCUR,PE,100.5,GBPINR14JULY23100.5PE,GBPINR23714100.5PE,GBPINR 14JUL23 100.5 PE,14-07-2023,1,0.0025,100,5,100.5
1146,CDS,cde_fo,GBPINR,2268,OPTCUR,CE,100.75,GBPINR14JULY23100.75CE,GBPINR23714100.75CE,GBPINR 14JUL23 100.75 CE,14-07-2023,1,0.0025,100,75,100.75
1147,CDS,cde_fo,GBPINR,2269,OPTCUR,PE,100.75,GBPINR14JULY23100.75PE,GBPINR23714100.75PE,GBPINR 14JUL23 100.75 PE,14-07-2023,1,0.0025,100,75,100.75
1148,CDS,cde_fo,GBPINR,2270,OPTCUR,CE,101,GBPINR14JULY23101CE,GBPINR23714101CE,GBPINR 14JUL23 101 CE,14-07-2023,1,0.0025,101,,101
1149,CDS,cde_fo,GBPINR,2273,OPTCUR,PE,101,GBPINR14JULY23101PE,GBPINR23714101PE,GBPINR 14JUL23 101 PE,14-07-2023,1,0.0025,101,,101
1150,CDS,cde_fo,GBPINR,2274,OPTCUR,CE,101.25,GBPINR14JULY23101.25CE,GBPINR23714101.25CE,GBPINR 14JUL23 101.25 CE,14-07-2023,1,0.0025,101,25,101.25
1151,CDS,cde_fo,GBPINR,2275,OPTCUR,CE,106.25,GBPINR15SEPTEMBER23106.25CE,GBPINR23915106.25CE,GBPINR 15SEP23 106.25 CE,15-09-2023,1,0.0025,106,25,106.25
1152,CDS,cde_fo,GBPINR,2276,OPTCUR,PE,106.25,GBPINR15SEPTEMBER23106.25PE,GBPINR23915106.25PE,GBPINR 15SEP23 106.25 PE,15-09-2023,1,0.0025,106,25,106.25
1153,CDS,cde_fo,GBPINR,2277,OPTCUR,PE,101.25,GBPINR14JULY23101.25PE,GBPINR23714101.25PE,GBPINR 14JUL23 101.25 PE,14-07-2023,1,0.0025,101,25,101.25
1154,CDS,cde_fo,GBPINR,2278,OPTCUR,CE,101.5,GBPINR14JULY23101.5CE,GBPINR23714101.5CE,GBPINR 14JUL23 101.5 CE,14-07-2023,1,0.0025,101,5,101.5
1155,CDS,cde_fo,GBPINR,2279,OPTCUR,CE,106.5,GBPINR15SEPTEMBER23106.5CE,GBPINR23915106.5CE,GBPINR 15SEP23 106.5 CE,15-09-2023,1,0.0025,106,5,106.5
1156,CDS,cde_fo,GBPINR,2280,OPTCUR,PE,106.5,GBPINR15SEPTEMBER23106.5PE,GBPINR23915106.5PE,GBPINR 15SEP23 106.5 PE,15-09-2023,1,0.0025,106,5,106.5
1157,CDS,cde_fo,GBPINR,2281,OPTCUR,PE,101.5,GBPINR14JULY23101.5PE,GBPINR23714101.5PE,GBPINR 14JUL23 101.5 PE,14-07-2023,1,0.0025,101,5,101.5
1158,CDS,cde_fo,GBPINR,2282,OPTCUR,CE,101.75,GBPINR14JULY23101.75CE,GBPINR23714101.75CE,GBPINR 14JUL23 101.75 CE,14-07-2023,1,0.0025,101,75,101.75
1159,CDS,cde_fo,EURUSD,2283,OPTCUR,PE,1.05,EURUSD27MARCH241.05PE,EURUSD24MAR1.05PE,EURUSD 27MAR24 1.05 PE,27-03-2024,1,0.0001,1,5,1.5
1160,CDS,cde_fo,EURUSD,2284,OPTCUR,CE,1.055,EURUSD27MARCH241.055CE,EURUSD24MAR1.055CE,EURUSD 27MAR24 1.055 CE,27-03-2024,1,0.0001,1,55,1.55
1161,CDS,cde_fo,EURUSD,2285,OPTCUR,PE,1.055,EURUSD27MARCH241.055PE,EURUSD24MAR1.055PE,EURUSD 27MAR24 1.055 PE,27-03-2024,1,0.0001,1,55,1.55
1162,CDS,cde_fo,GBPINR,2286,OPTCUR,CE,106.75,GBPINR15SEPTEMBER23106.75CE,GBPINR23915106.75CE,GBPINR 15SEP23 106.75 CE,15-09-2023,1,0.0025,106,75,106.75
1163,CDS,cde_fo,EURUSD,2287,OPTCUR,CE,1.06,EURUSD27MARCH241.06CE,EURUSD24MAR1.06CE,EURUSD 27MAR24 1.06 CE,27-03-2024,1,0.0001,1,6,1.6
1164,CDS,cde_fo,EURUSD,2288,OPTCUR,PE,1.06,EURUSD27MARCH241.06PE,EURUSD24MAR1.06PE,EURUSD 27MAR24 1.06 PE,27-03-2024,1,0.0001,1,6,1.6
1165,CDS,cde_fo,EURUSD,2289,OPTCUR,CE,1.065,EURUSD27MARCH241.065CE,EURUSD24MAR1.065CE,EURUSD 27MAR24 1.065 CE,27-03-2024,1,0.0001,1,65,1.65
1166,CDS,cde_fo,JPYINR,2290,OPTCUR,CE,54.5,JPYINR14JULY2354.5CE,JPYINR2371454.5CE,JPYINR 14JUL23 54.5 CE,14-07-2023,1,0.0025,54,5,54.5
1167,CDS,cde_fo,GBPINR,2293,OPTCUR,PE,101.75,GBPINR14JULY23101.75PE,GBPINR23714101.75PE,GBPINR 14JUL23 101.75 PE,14-07-2023,1,0.0025,101,75,101.75
1168,CDS,cde_fo,GBPINR,2294,OPTCUR,CE,102,GBPINR14JULY23102CE,GBPINR23714102CE,GBPINR 14JUL23 102 CE,14-07-2023,1,0.0025,102,,102
1169,CDS,cde_fo,GBPINR,2295,OPTCUR,PE,106.75,GBPINR15SEPTEMBER23106.75PE,GBPINR23915106.75PE,GBPINR 15SEP23 106.75 PE,15-09-2023,1,0.0025,106,75,106.75
1170,CDS,cde_fo,EURUSD,2296,OPTCUR,PE,1.065,EURUSD27MARCH241.065PE,EURUSD24MAR1.065PE,EURUSD 27MAR24 1.065 PE,27-03-2024,1,0.0001,1,65,1.65
1171,CDS,cde_fo,GBPINR,2297,OPTCUR,PE,102,GBPINR14JULY23102PE,GBPINR23714102PE,GBPINR 14JUL23 102 PE,14-07-2023,1,0.0025,102,,102
1172,CDS,cde_fo,GBPINR,2298,OPTCUR,CE,107,GBPINR15SEPTEMBER23107CE,GBPINR23915107CE,GBPINR 15SEP23 107 CE,15-09-2023,1,0.0025,107,,107
1173,CDS,cde_fo,EURINR,2299,OPTCUR,CE,86.25,EURINR29AUGUST2386.25CE,EURINR23AUG86.25CE,EURINR 29AUG23 86.25 CE,29-08-2023,1,0.0025,86,25,86.25
1174,CDS,cde_fo,GBPINR,2300,OPTCUR,PE,107,GBPINR15SEPTEMBER23107PE,GBPINR23915107PE,GBPINR 15SEP23 107 PE,15-09-2023,1,0.0025,107,,107
1175,CDS,cde_fo,GBPINR,2301,OPTCUR,CE,102.25,GBPINR14JULY23102.25CE,GBPINR23714102.25CE,GBPINR 14JUL23 102.25 CE,14-07-2023,1,0.0025,102,25,102.25
1176,CDS,cde_fo,EURUSD,2302,OPTCUR,CE,1.07,EURUSD27MARCH241.07CE,EURUSD24MAR1.07CE,EURUSD 27MAR24 1.07 CE,27-03-2024,1,0.0001,1,7,1.7
1177,CDS,cde_fo,EURINR,2303,OPTCUR,PE,86.25,EURINR29AUGUST2386.25PE,EURINR23AUG86.25PE,EURINR 29AUG23 86.25 PE,29-08-2023,1,0.0025,86,25,86.25
1178,CDS,cde_fo,EURUSD,2304,OPTCUR,PE,1.07,EURUSD27MARCH241.07PE,EURUSD24MAR1.07PE,EURUSD 27MAR24 1.07 PE,27-03-2024,1,0.0001,1,7,1.7
1179,CDS,cde_fo,EURUSD,2305,OPTCUR,CE,1.075,EURUSD27MARCH241.075CE,EURUSD24MAR1.075CE,EURUSD 27MAR24 1.075 CE,27-03-2024,1,0.0001,1,75,1.75
1180,CDS,cde_fo,GBPINR,2306,OPTCUR,PE,102.25,GBPINR14JULY23102.25PE,GBPINR23714102.25PE,GBPINR 14JUL23 102.25 PE,14-07-2023,1,0.0025,102,25,102.25
1181,CDS,cde_fo,GBPINR,2307,OPTCUR,CE,107.25,GBPINR15SEPTEMBER23107.25CE,GBPINR23915107.25CE,GBPINR 15SEP23 107.25 CE,15-09-2023,1,0.0025,107,25,107.25
1182,CDS,cde_fo,EURUSD,2308,OPTCUR,PE,1.075,EURUSD27MARCH241.075PE,EURUSD24MAR1.075PE,EURUSD 27MAR24 1.075 PE,27-03-2024,1,0.0001,1,75,1.75
1183,CDS,cde_fo,GBPINR,2309,OPTCUR,PE,107.25,GBPINR15SEPTEMBER23107.25PE,GBPINR23915107.25PE,GBPINR 15SEP23 107.25 PE,15-09-2023,1,0.0025,107,25,107.25
1184,CDS,cde_fo,GBPINR,2310,OPTCUR,CE,107.5,GBPINR15SEPTEMBER23107.5CE,GBPINR23915107.5CE,GBPINR 15SEP23 107.5 CE,15-09-2023,1,0.0025,107,5,107.5
1185,CDS,cde_fo,GBPINR,2311,OPTCUR,PE,107.5,GBPINR15SEPTEMBER23107.5PE,GBPINR23915107.5PE,GBPINR 15SEP23 107.5 PE,15-09-2023,1,0.0025,107,5,107.5
1186,CDS,cde_fo,EURUSD,2312,OPTCUR,CE,1.08,EURUSD27MARCH241.08CE,EURUSD24MAR1.08CE,EURUSD 27MAR24 1.08 CE,27-03-2024,1,0.0001,1,8,1.8
1187,CDS,cde_fo,EURUSD,2313,OPTCUR,PE,1.08,EURUSD27MARCH241.08PE,EURUSD24MAR1.08PE,EURUSD 27MAR24 1.08 PE,27-03-2024,1,0.0001,1,8,1.8
1188,CDS,cde_fo,GBPINR,2314,OPTCUR,CE,107.75,GBPINR15SEPTEMBER23107.75CE,GBPINR23915107.75CE,GBPINR 15SEP23 107.75 CE,15-09-2023,1,0.0025,107,75,107.75
1189,CDS,cde_fo,GBPINR,2315,OPTCUR,PE,107.75,GBPINR15SEPTEMBER23107.75PE,GBPINR23915107.75PE,GBPINR 15SEP23 107.75 PE,15-09-2023,1,0.0025,107,75,107.75
1190,CDS,cde_fo,GBPINR,2316,OPTCUR,CE,108,GBPINR15SEPTEMBER23108CE,GBPINR23915108CE,GBPINR 15SEP23 108 CE,15-09-2023,1,0.0025,108,,108
1191,CDS,cde_fo,GBPINR,2317,OPTCUR,PE,108,GBPINR15SEPTEMBER23108PE,GBPINR23915108PE,GBPINR 15SEP23 108 PE,15-09-2023,1,0.0025,108,,108
1192,CDS,cde_fo,GBPINR,2318,OPTCUR,CE,108.25,GBPINR15SEPTEMBER23108.25CE,GBPINR23915108.25CE,GBPINR 15SEP23 108.25 CE,15-09-2023,1,0.0025,108,25,108.25
1193,CDS,cde_fo,GBPINR,2319,OPTCUR,PE,108.25,GBPINR15SEPTEMBER23108.25PE,GBPINR23915108.25PE,GBPINR 15SEP23 108.25 PE,15-09-2023,1,0.0025,108,25,108.25
1194,CDS,cde_fo,GBPINR,2320,OPTCUR,CE,108.5,GBPINR15SEPTEMBER23108.5CE,GBPINR23915108.5CE,GBPINR 15SEP23 108.5 CE,15-09-2023,1,0.0025,108,5,108.5
1195,CDS,cde_fo,GBPINR,2321,OPTCUR,CE,102.5,GBPINR14JULY23102.5CE,GBPINR23714102.5CE,GBPINR 14JUL23 102.5 CE,14-07-2023,1,0.0025,102,5,102.5
1196,CDS,cde_fo,GBPINR,2323,OPTCUR,PE,108.5,GBPINR15SEPTEMBER23108.5PE,GBPINR23915108.5PE,GBPINR 15SEP23 108.5 PE,15-09-2023,1,0.0025,108,5,108.5
1197,CDS,cde_fo,GBPINR,2324,OPTCUR,CE,108.75,GBPINR15SEPTEMBER23108.75CE,GBPINR23915108.75CE,GBPINR 15SEP23 108.75 CE,15-09-2023,1,0.0025,108,75,108.75
1198,CDS,cde_fo,GBPINR,2325,OPTCUR,PE,102.5,GBPINR14JULY23102.5PE,GBPINR23714102.5PE,GBPINR 14JUL23 102.5 PE,14-07-2023,1,0.0025,102,5,102.5
1199,CDS,cde_fo,GBPINR,2326,OPTCUR,PE,108.75,GBPINR15SEPTEMBER23108.75PE,GBPINR23915108.75PE,GBPINR 15SEP23 108.75 PE,15-09-2023,1,0.0025,108,75,108.75
1200,CDS,cde_fo,GBPINR,2329,OPTCUR,CE,102.75,GBPINR14JULY23102.75CE,GBPINR23714102.75CE,GBPINR 14JUL23 102.75 CE,14-07-2023,1,0.0025,102,75,102.75
1201,CDS,cde_fo,EURUSD,2330,OPTCUR,CE,1.085,EURUSD27MARCH241.085CE,EURUSD24MAR1.085CE,EURUSD 27MAR24 1.085 CE,27-03-2024,1,0.0001,1,85,1.85
1202,CDS,cde_fo,EURUSD,2331,OPTCUR,PE,1.085,EURUSD27MARCH241.085PE,EURUSD24MAR1.085PE,EURUSD 27MAR24 1.085 PE,27-03-2024,1,0.0001,1,85,1.85
1203,CDS,cde_fo,GBPINR,2332,OPTCUR,CE,109,GBPINR15SEPTEMBER23109CE,GBPINR23915109CE,GBPINR 15SEP23 109 CE,15-09-2023,1,0.0025,109,,109
1204,CDS,cde_fo,EURUSD,2333,OPTCUR,CE,1.09,EURUSD27MARCH241.09CE,EURUSD24MAR1.09CE,EURUSD 27MAR24 1.09 CE,27-03-2024,1,0.0001,1,9,1.9
1205,CDS,cde_fo,GBPINR,2334,OPTCUR,PE,102.75,GBPINR14JULY23102.75PE,GBPINR23714102.75PE,GBPINR 14JUL23 102.75 PE,14-07-2023,1,0.0025,102,75,102.75
1206,CDS,cde_fo,GBPINR,2335,OPTCUR,CE,103,GBPINR14JULY23103CE,GBPINR23714103CE,GBPINR 14JUL23 103 CE,14-07-2023,1,0.0025,103,,103
1207,CDS,cde_fo,GBPINR,2336,OPTCUR,PE,103,GBPINR14JULY23103PE,GBPINR23714103PE,GBPINR 14JUL23 103 PE,14-07-2023,1,0.0025,103,,103
1208,CDS,cde_fo,GBPINR,2337,OPTCUR,PE,109,GBPINR15SEPTEMBER23109PE,GBPINR23915109PE,GBPINR 15SEP23 109 PE,15-09-2023,1,0.0025,109,,109
1209,CDS,cde_fo,EURUSD,2338,OPTCUR,PE,1.09,EURUSD27MARCH241.09PE,EURUSD24MAR1.09PE,EURUSD 27MAR24 1.09 PE,27-03-2024,1,0.0001,1,9,1.9
1210,CDS,cde_fo,GBPINR,2339,OPTCUR,CE,109.25,GBPINR15SEPTEMBER23109.25CE,GBPINR23915109.25CE,GBPINR 15SEP23 109.25 CE,15-09-2023,1,0.0025,109,25,109.25
1211,CDS,cde_fo,GBPINR,2340,OPTCUR,PE,109.25,GBPINR15SEPTEMBER23109.25PE,GBPINR23915109.25PE,GBPINR 15SEP23 109.25 PE,15-09-2023,1,0.0025,109,25,109.25
1212,CDS,cde_fo,GBPINR,2341,OPTCUR,CE,109.5,GBPINR15SEPTEMBER23109.5CE,GBPINR23915109.5CE,GBPINR 15SEP23 109.5 CE,15-09-2023,1,0.0025,109,5,109.5
1213,CDS,cde_fo,GBPINR,2342,OPTCUR,PE,109.5,GBPINR15SEPTEMBER23109.5PE,GBPINR23915109.5PE,GBPINR 15SEP23 109.5 PE,15-09-2023,1,0.0025,109,5,109.5
1214,CDS,cde_fo,EURUSD,2343,OPTCUR,CE,1.095,EURUSD27MARCH241.095CE,EURUSD24MAR1.095CE,EURUSD 27MAR24 1.095 CE,27-03-2024,1,0.0001,1,95,1.95
1215,CDS,cde_fo,GBPINR,2344,OPTCUR,CE,103.25,GBPINR14JULY23103.25CE,GBPINR23714103.25CE,GBPINR 14JUL23 103.25 CE,14-07-2023,1,0.0025,103,25,103.25
1216,CDS,cde_fo,GBPINR,2345,OPTCUR,CE,109.75,GBPINR15SEPTEMBER23109.75CE,GBPINR23915109.75CE,GBPINR 15SEP23 109.75 CE,15-09-2023,1,0.0025,109,75,109.75
1217,CDS,cde_fo,GBPINR,2346,OPTCUR,PE,103.25,GBPINR14JULY23103.25PE,GBPINR23714103.25PE,GBPINR 14JUL23 103.25 PE,14-07-2023,1,0.0025,103,25,103.25
1218,CDS,cde_fo,EURINR,2347,OPTCUR,PE,95,EURINR27DECEMBER2395PE,EURINR23DEC95PE,EURINR 27DEC23 95 PE,27-12-2023,1,0.0025,95,,95
1219,CDS,cde_fo,EURUSD,2348,OPTCUR,PE,1.095,EURUSD27MARCH241.095PE,EURUSD24MAR1.095PE,EURUSD 27MAR24 1.095 PE,27-03-2024,1,0.0001,1,95,1.95
1220,CDS,cde_fo,EURUSD,2349,OPTCUR,CE,1.1,EURUSD27MARCH241.1CE,EURUSD24MAR1.1CE,EURUSD 27MAR24 1.1 CE,27-03-2024,1,0.0001,1,1,1.1
1221,CDS,cde_fo,GBPINR,2350,OPTCUR,CE,103.5,GBPINR14JULY23103.5CE,GBPINR23714103.5CE,GBPINR 14JUL23 103.5 CE,14-07-2023,1,0.0025,103,5,103.5
1222,CDS,cde_fo,GBPINR,2353,OPTCUR,PE,109.75,GBPINR15SEPTEMBER23109.75PE,GBPINR23915109.75PE,GBPINR 15SEP23 109.75 PE,15-09-2023,1,0.0025,109,75,109.75
1223,CDS,cde_fo,GBPINR,2354,OPTCUR,CE,110,GBPINR15SEPTEMBER23110CE,GBPINR23915110CE,GBPINR 15SEP23 110 CE,15-09-2023,1,0.0025,110,,110
1224,CDS,cde_fo,EURUSD,2355,OPTCUR,PE,1.1,EURUSD27MARCH241.1PE,EURUSD24MAR1.1PE,EURUSD 27MAR24 1.1 PE,27-03-2024,1,0.0001,1,1,1.1
1225,CDS,cde_fo,EURUSD,2356,OPTCUR,CE,1.105,EURUSD27MARCH241.105CE,EURUSD24MAR1.105CE,EURUSD 27MAR24 1.105 CE,27-03-2024,1,0.0001,1,105,1.105
1226,CDS,cde_fo,EURUSD,2357,OPTCUR,PE,1.105,EURUSD27MARCH241.105PE,EURUSD24MAR1.105PE,EURUSD 27MAR24 1.105 PE,27-03-2024,1,0.0001,1,105,1.105
1227,CDS,cde_fo,GBPINR,2358,OPTCUR,PE,98,GBPINR26JUNE2498PE,GBPINR24JUN98PE,GBPINR 26JUN24 98 PE,26-06-2024,1,0.0025,98,,98
1228,CDS,cde_fo,EURINR,2359,OPTCUR,CE,94.5,EURINR26SEPTEMBER2394.5CE,EURINR23SEP94.5CE,EURINR 26SEP23 94.5 CE,26-09-2023,1,0.0025,94,5,94.5
1229,CDS,cde_fo,GBPINR,2360,OPTCUR,PE,103.5,GBPINR14JULY23103.5PE,GBPINR23714103.5PE,GBPINR 14JUL23 103.5 PE,14-07-2023,1,0.0025,103,5,103.5
1230,CDS,cde_fo,EURINR,2361,OPTCUR,CE,95.25,EURINR27DECEMBER2395.25CE,EURINR23DEC95.25CE,EURINR 27DEC23 95.25 CE,27-12-2023,1,0.0025,95,25,95.25
1231,CDS,cde_fo,EURINR,2362,OPTCUR,PE,95.25,EURINR27DECEMBER2395.25PE,EURINR23DEC95.25PE,EURINR 27DEC23 95.25 PE,27-12-2023,1,0.0025,95,25,95.25
1232,CDS,cde_fo,GBPINR,2363,OPTCUR,CE,103.75,GBPINR14JULY23103.75CE,GBPINR23714103.75CE,GBPINR 14JUL23 103.75 CE,14-07-2023,1,0.0025,103,75,103.75
1233,CDS,cde_fo,GBPINR,2364,OPTCUR,PE,103.75,GBPINR14JULY23103.75PE,GBPINR23714103.75PE,GBPINR 14JUL23 103.75 PE,14-07-2023,1,0.0025,103,75,103.75
1234,CDS,cde_fo,GBPINR,2365,OPTCUR,CE,104,GBPINR14JULY23104CE,GBPINR23714104CE,GBPINR 14JUL23 104 CE,14-07-2023,1,0.0025,104,,104
1235,CDS,cde_fo,GBPINR,2366,OPTCUR,PE,104,GBPINR14JULY23104PE,GBPINR23714104PE,GBPINR 14JUL23 104 PE,14-07-2023,1,0.0025,104,,104
1236,CDS,cde_fo,EURUSD,2367,OPTCUR,CE,1.11,EURUSD27MARCH241.11CE,EURUSD24MAR1.11CE,EURUSD 27MAR24 1.11 CE,27-03-2024,1,0.0001,1,11,1.11
1237,CDS,cde_fo,GBPINR,2368,OPTCUR,CE,104.25,GBPINR14JULY23104.25CE,GBPINR23714104.25CE,GBPINR 14JUL23 104.25 CE,14-07-2023,1,0.0025,104,25,104.25
1238,CDS,cde_fo,GBPINR,2369,OPTCUR,PE,104.25,GBPINR14JULY23104.25PE,GBPINR23714104.25PE,GBPINR 14JUL23 104.25 PE,14-07-2023,1,0.0025,104,25,104.25
1239,CDS,cde_fo,EURUSD,2370,OPTCUR,PE,1.11,EURUSD27MARCH241.11PE,EURUSD24MAR1.11PE,EURUSD 27MAR24 1.11 PE,27-03-2024,1,0.0001,1,11,1.11
1240,CDS,cde_fo,EURUSD,2371,OPTCUR,CE,1.115,EURUSD27MARCH241.115CE,EURUSD24MAR1.115CE,EURUSD 27MAR24 1.115 CE,27-03-2024,1,0.0001,1,115,1.115
